"GEO_ID","NAME","P001001"
"id","Geographic Area Name","Total"
"8710000US3614571","ZCTA5 14571, New York","1176"
"8710000US3614572","ZCTA5 14572, New York","5081"
"8710000US3614580","ZCTA5 14580, New York","50587"
"8710000US3614585","ZCTA5 14585, New York","120"
"8710000US3614586","ZCTA5 14586, New York","10256"
"8710000US3614588","ZCTA5 14588, New York","749"
"8710000US3614589","ZCTA5 14589, New York","7854"
"8710000US3614590","ZCTA5 14590, New York","5446"
"8710000US3614591","ZCTA5 14591, New York","1748"
"8710000US3614592","ZCTA5 14592, New York","110"
"8710000US3614604","ZCTA5 14604, New York","1743"
"8710000US3614605","ZCTA5 14605, New York","12610"
"8710000US3614606","ZCTA5 14606, New York","28255"
"8710000US3614607","ZCTA5 14607, New York","16223"
"8710000US3614608","ZCTA5 14608, New York","12268"
"8710000US3614609","ZCTA5 14609, New York","42571"
"8710000US3614610","ZCTA5 14610, New York","14233"
"8710000US3614611","ZCTA5 14611, New York","17396"
"8710000US3614612","ZCTA5 14612, New York","34515"
"8710000US3614613","ZCTA5 14613, New York","14730"
"8710000US3614614","ZCTA5 14614, New York","1224"
"8710000US3614615","ZCTA5 14615, New York","16099"
"8710000US3614616","ZCTA5 14616, New York","28534"
"8710000US3614617","ZCTA5 14617, New York","22789"
"8710000US3614618","ZCTA5 14618, New York","22920"
"8710000US3614619","ZCTA5 14619, New York","14749"
"8710000US3614620","ZCTA5 14620, New York","25141"
"8710000US3614621","ZCTA5 14621, New York","33802"
"8710000US3614622","ZCTA5 14622, New York","12108"
"8710000US3614623","ZCTA5 14623, New York","27173"
"8710000US3614624","ZCTA5 14624, New York","36296"
"8710000US3614625","ZCTA5 14625, New York","10387"
"8710000US3614626","ZCTA5 14626, New York","30041"
"8710000US3614627","ZCTA5 14627, New York","2320"
"8710000US3614701","ZCTA5 14701, New York","40730"
"8710000US3614706","ZCTA5 14706, New York","6356"
"8710000US3614707","ZCTA5 14707, New York","239"
"8710000US3614708","ZCTA5 14708, New York","183"
"8710000US3614709","ZCTA5 14709, New York","1535"
"8710000US3614710","ZCTA5 14710, New York","3540"
"8710000US3614711","ZCTA5 14711, New York","1766"
"8710000US3614712","ZCTA5 14712, New York","3342"
"8710000US3614714","ZCTA5 14714, New York","487"
"8710000US3614715","ZCTA5 14715, New York","2747"
"8710000US3614716","ZCTA5 14716, New York","3104"
"8710000US3614717","ZCTA5 14717, New York","636"
"8710000US3614718","ZCTA5 14718, New York","2163"
"8710000US3614719","ZCTA5 14719, New York","3497"
"8710000US3614720","ZCTA5 14720, New York","675"
"8710000US3614721","ZCTA5 14721, New York","230"
"8710000US3614722","ZCTA5 14722, New York","153"
"8710000US3614723","ZCTA5 14723, New York","1295"
"8710000US3614724","ZCTA5 14724, New York","2540"
"8710000US3614726","ZCTA5 14726, New York","2156"
"8710000US3614727","ZCTA5 14727, New York","5450"
"8710000US3614728","ZCTA5 14728, New York","1031"
"8710000US3614729","ZCTA5 14729, New York","948"
"8710000US3614731","ZCTA5 14731, New York","1576"
"8710000US3614732","ZCTA5 14732, New York","211"
"8710000US3614733","ZCTA5 14733, New York","3833"
"8710000US3614735","ZCTA5 14735, New York","2751"
"8710000US3614736","ZCTA5 14736, New York","282"
"8710000US3614737","ZCTA5 14737, New York","4252"
"8710000US3614738","ZCTA5 14738, New York","3651"
"8710000US3614739","ZCTA5 14739, New York","2903"
"8710000US3614740","ZCTA5 14740, New York","1431"
"8710000US3614741","ZCTA5 14741, New York","1873"
"8710000US3614742","ZCTA5 14742, New York","314"
"8710000US3614743","ZCTA5 14743, New York","1783"
"8710000US3614744","ZCTA5 14744, New York","2094"
"8710000US3614747","ZCTA5 14747, New York","2289"
"8710000US3614748","ZCTA5 14748, New York","746"
"8710000US3614750","ZCTA5 14750, New York","4426"
"8710000US3614752","ZCTA5 14752, New York","169"
"8710000US3614753","ZCTA5 14753, New York","1166"
"8710000US3614754","ZCTA5 14754, New York","667"
"8710000US3614755","ZCTA5 14755, New York","2916"
"8710000US3614756","ZCTA5 14756, New York","110"
"8710000US3614757","ZCTA5 14757, New York","3487"
"8710000US3614760","ZCTA5 14760, New York","18775"
"8710000US3614767","ZCTA5 14767, New York","2088"
"8710000US3614769","ZCTA5 14769, New York","919"
"8710000US3614770","ZCTA5 14770, New York","2963"
"8710000US3614772","ZCTA5 14772, New York","4255"
"8710000US3614774","ZCTA5 14774, New York","151"
"8710000US3614775","ZCTA5 14775, New York","2537"
"8710000US3614777","ZCTA5 14777, New York","667"
"8710000US3614778","ZCTA5 14778, New York","1453"
"8710000US3614779","ZCTA5 14779, New York","6932"
"8710000US3614781","ZCTA5 14781, New York","2225"
"8710000US3614782","ZCTA5 14782, New York","2401"
"8710000US3614783","ZCTA5 14783, New York","320"
"8710000US3614784","ZCTA5 14784, New York","1033"
"8710000US3614787","ZCTA5 14787, New York","5121"
"8710000US3614788","ZCTA5 14788, New York","163"
"8710000US3614801","ZCTA5 14801, New York","5475"
"8710000US3614802","ZCTA5 14802, New York","4135"
"8710000US3614803","ZCTA5 14803, New York","1174"
"8710000US3614804","ZCTA5 14804, New York","1479"
"8710000US3614805","ZCTA5 14805, New York","1100"
"8710000US3614806","ZCTA5 14806, New York","2269"
"8710000US3614807","ZCTA5 14807, New York","3076"
"8710000US3614808","ZCTA5 14808, New York","591"
"8710000US3614809","ZCTA5 14809, New York","2552"
"8710000US3614810","ZCTA5 14810, New York","12356"
"8710000US3614812","ZCTA5 14812, New York","3478"
"8710000US3614813","ZCTA5 14813, New York","2520"
"8710000US3614814","ZCTA5 14814, New York","1931"
"8710000US3614815","ZCTA5 14815, New York","946"
"8710000US3614816","ZCTA5 14816, New York","520"
"8710000US3614817","ZCTA5 14817, New York","2380"
"8710000US3614818","ZCTA5 14818, New York","1745"
"8710000US3614819","ZCTA5 14819, New York","733"
"8710000US3614820","ZCTA5 14820, New York","784"
"8710000US3614821","ZCTA5 14821, New York","3314"
"8710000US3614822","ZCTA5 14822, New York","1169"
"8710000US3614823","ZCTA5 14823, New York","3754"
"8710000US3614824","ZCTA5 14824, New York","678"
"8710000US3614825","ZCTA5 14825, New York","919"
"8710000US3614826","ZCTA5 14826, New York","2216"
"8710000US3614827","ZCTA5 14827, New York","191"
"8710000US3614830","ZCTA5 14830, New York","19850"
"8710000US3614836","ZCTA5 14836, New York","1009"
"8710000US3614837","ZCTA5 14837, New York","5648"
"8710000US3614838","ZCTA5 14838, New York","1956"
"8710000US3614839","ZCTA5 14839, New York","793"
"8710000US3614840","ZCTA5 14840, New York","3061"
"8710000US3614841","ZCTA5 14841, New York","915"
"8710000US3614842","ZCTA5 14842, New York","938"
"8710000US3614843","ZCTA5 14843, New York","13043"
"8710000US3614845","ZCTA5 14845, New York","20453"
"8710000US3614846","ZCTA5 14846, New York","792"
"8710000US3614847","ZCTA5 14847, New York","2398"
"8710000US3614850","ZCTA5 14850, New York","63886"
"8710000US3614853","ZCTA5 14853, New York","2755"
"8710000US3614854","ZCTA5 14854, New York","37"
"8710000US3614855","ZCTA5 14855, New York","956"
"8710000US3614856","ZCTA5 14856, New York","215"
"8710000US3614858","ZCTA5 14858, New York","1598"
"8710000US3614859","ZCTA5 14859, New York","1029"
"8710000US3614860","ZCTA5 14860, New York","1039"
"8710000US3614861","ZCTA5 14861, New York","1404"
"8710000US3614864","ZCTA5 14864, New York","1307"
"8710000US3614865","ZCTA5 14865, New York","2607"
"8710000US3614867","ZCTA5 14867, New York","5569"
"8710000US3614869","ZCTA5 14869, New York","1378"
"8710000US3614870","ZCTA5 14870, New York","9821"
"8710000US3614871","ZCTA5 14871, New York","5456"
"8710000US3614872","ZCTA5 14872, New York","605"
"8710000US3614873","ZCTA5 14873, New York","2448"
"8710000US3614874","ZCTA5 14874, New York","250"
"8710000US3614877","ZCTA5 14877, New York","401"
"8710000US3614878","ZCTA5 14878, New York","781"
"8710000US3614879","ZCTA5 14879, New York","2398"
"8710000US3614880","ZCTA5 14880, New York","1668"
"8710000US3614881","ZCTA5 14881, New York","192"
"8710000US3614882","ZCTA5 14882, New York","3826"
"8710000US3614883","ZCTA5 14883, New York","4136"
"8710000US3614884","ZCTA5 14884, New York","273"
"8710000US3614885","ZCTA5 14885, New York","873"
"8710000US3614886","ZCTA5 14886, New York","6753"
"8710000US3614889","ZCTA5 14889, New York","1590"
"8710000US3614891","ZCTA5 14891, New York","4149"
"8710000US3614892","ZCTA5 14892, New York","8189"
"8710000US3614893","ZCTA5 14893, New York","6"
"8710000US3614894","ZCTA5 14894, New York","1454"
"8710000US3614895","ZCTA5 14895, New York","9616"
"8710000US3614897","ZCTA5 14897, New York","980"
"8710000US3614898","ZCTA5 14898, New York","1734"
"8710000US3614901","ZCTA5 14901, New York","16736"
"8710000US3614903","ZCTA5 14903, New York","7567"
"8710000US3614904","ZCTA5 14904, New York","16269"
"8710000US3614905","ZCTA5 14905, New York","9070"
